id,name,canonicalKey,kind,domain,parentGroup,activeJobs,allJobs
"cmtrspznx1qcupg5mv938uoam","NIKE New Zealand Company","NIKE_NEW_ZEALAND_COMPANY","UNKNOWN","","","3","3"
"cmtrspyqi1q0lpg5mgfyppt7x","NIKE Retail Austria","NIKE_RETAIL_AUSTRIA","UNKNOWN","","","5","5"
"cmtm8owqf1gv1pv5jzaptvv27","NIKE Retail Belgium","NIKE_RETAIL_BELGIUM","UNKNOWN","","","0","0"
"cmtrspyc91puxpg5moxyzy5jh","Nike Retail BV Branch","NIKE_RETAIL_BV_BRANCH","UNKNOWN","","","3","3"
"cmtrsq2nr1re1pg5muhoc60gp","NIKE Retail B.V. Norway","NIKE_RETAIL_B_V_NORWAY","UNKNOWN","","","1","1"
"cmtrsq0401qibpg5mfn8osilk","NIKE Retail Denmark","NIKE_RETAIL_DENMARK","UNKNOWN","","","1","1"
"cmtm8owbz1gqdpv5jzk5s0e9v","NIKE Retail France","NIKE_RETAIL","UNKNOWN","","","0","0"
"cmtm8owc91gqhpv5jqa283v99","NIKE Retail Germany","NIKE_RETAIL_GERMANY","UNKNOWN","","","0","2"
"cmtrsq1f21qy7pg5mhe9r1gpm","NIKE Retail Hungary","NIKE_RETAIL_HUNGARY","UNKNOWN","","","1","1"
"cmtrspy001ppkpg5mgr44dtdl","NIKE Retail Ireland","NIKE_RETAIL_IRELAND","UNKNOWN","","","5","5"
"cmtm8owhm1gs5pv5jm70jpo7g","NIKE Retail Italy","NIKE_RETAIL_ITALY","UNKNOWN","","","0","1"
"cmtrspy191pq3pg5m222snsqa","NIKE Retail Poland","NIKE_RETAIL_POLAND","UNKNOWN","","","11","11"
"cmtrsq2711r7spg5mv34u3yy9","NIKE Retail Portugal","NIKE_RETAIL_PORTUGAL","UNKNOWN","","","1","1"
"cmtm8oxhh1h49pv5jqclfah77","NIKE Retail Services","NIKE_RETAIL_SERVICES","UNKNOWN","","","0","2"
"cmtm8owpd1guppv5j15bqkmn9","NIKE Retail Spain","NIKE_RETAIL_SPAIN","UNKNOWN","","","0","0"
"cmtm8oytm1hkhpv5jkgcqamap","NIKE Retail Switzerland","NIKE_RETAIL_SWITZERLAND","UNKNOWN","","","0","0"
"cmtrspzh11qabpg5m8libz2q8","NIKE Sourcing (Guangzhou)","NIKE_SOURCING_GUANGZHOU","UNKNOWN","","","10","10"
"cmtm8ox541gzxpv5j68ld2snr","NIKE Sourcing (Guangzhou) Co., Ltd.","NIKE_SOURCING_GUANGZHOU_CO_LTD","UNKNOWN","","","0","0"
"cmtrspzwm1qftpg5m3potji5s","NIKE Sourcing India Private","NIKE_SOURCING_INDIA_PRIVATE","UNKNOWN","","","2","2"
"cmtm8oxqg1h7lpv5jdtq655bl","NIKE Sourcing India Private Limited","NIKE_SOURCING_INDIA_PRIVATE_LIMITED","UNKNOWN","","","0","0"
"cmtrspy2f1pqmpg5mtx61w9oj","Nike Sports (China) Co.","NIKE_SPORTS_CHINA_CO","UNKNOWN","","","85","85"
"cmtrsq1rb1r23pg5m60zp7urc","Nike Taiwan","NIKE_TAIWAN","UNKNOWN","","","1","1"
"cmtm8p0f71i39pv5jj8whg3p9","Nike Taiwan Limited","NIKE_TAIWAN_LIMITED","UNKNOWN","","","0","0"
"cmtrspzmk1qcepg5ma5gc9br8","Nike (Thailand)","NIKE_THAILAND","UNKNOWN","","","6","6"
"cmtm8oxcz1h2ppv5jdgpf6kjd","Nike (Thailand) Ltd.","NIKE_THAILAND_LTD","UNKNOWN","","","0","0"
"cmtrspymz1pzfpg5ma16f1j7o","NIKE U","NIKE_U","UNKNOWN","","","2","2"
"cmtrsq2jy1rcnpg5mk60jfnw9","NIKE Vietnam Limited Liability Company","NIKE_VIETNAM_LIMITED_LIABILITY_COMPANY","UNKNOWN","","","6","6"
"cmtlyf06m009fqf5kcjtuqdy6","NIKIN","NIKIN","UNKNOWN","nikin.ch","","3","3"
"cmtlyfsqq0107qf5ktxfd079c","Nimble","NIMBLE","UNKNOWN","nimbleactivewear.com","","5","5"
"cmtpj2gnr14bnpf5l16orcp9o","Nivarox","NIVAROX","UNKNOWN","nivarox.ch","","6","6"
"cmtpj22dg131zpf5lm4whphbj","Nocibé","NOCIBE","UNKNOWN","nocibe.fr","","321","321"
"cmtpz40ay04aq3ncq1e4vg5i2","Nooānce","NOOANCE","UNKNOWN","nooance-paris.com","","1","1"
"cmtpjpt4j2hoypf5lusxkuh9m","Nordstrom","NORDSTROM","UNKNOWN","nordstrom.com","","1427","1427"
"cmtpjpi0a2fafpf5ln13si0cm","Nordstrom Inc","NORDSTROM_INC","UNKNOWN","nordstrom.com","","0","0"
"cmtk26ge70hulnv2b0qav4amw","Normal","NORMAL","UNKNOWN","normal.eu","","516","552"
"cmtkdvuok1rrtnf2byceui6c7","NOTSHY","NOTSHY","UNKNOWN","","","0","0"
"cmtp868uw3rmnqq4z9f9u7z2p","NOUKTAH","NOUKTAH","UNKNOWN","","","1","1"
"cmtnac1pd2slhqq5lddztuhbt","NOUR HAMMOUR","NOUR_HAMMOUR","UNKNOWN","nour-hammour.com","","0","1"
"cmtlyfyg90189qf5k33xaawao","Novara, logiciels EHS et gestion des risques","NOVARA_OUT_OF_SECTOR","OTHER","","","0","7"
"cmtm8oxxz1h9tpv5j44j5trtr","NRBV Admin (inactif)","NRBV_ADMIN_INACTIF","UNKNOWN","","","0","0"
"cmtrspzz61qgspg5m1x46bu44","NRBV Admin (inactive)","NRBV_ADMIN_INACTIVE","UNKNOWN","","","1","1"
"cmtrspys81q14pg5mqgfo3jzq","NRBV Turkey","NRBV_TURKEY","UNKNOWN","","","3","3"
"cmtlyhm8u03dfqf5kpfbtftiv","Nude Project","NUDE_PROJECT","UNKNOWN","nude-project.com","","14","14"
"cmtlyfok800u8qf5ktamsx9x5","Nudie Jeans","NUDIE_JEANS","UNKNOWN","nudiejeans.com","","4","4"
"cmtlyh1sg0319qf5k584376uw","Nutrafol","NUTRAFOL","UNKNOWN","nutrafol.com","","13","14"
"cmtlyl9qv0c86qf5ksrcvj56d","Nutrire","NUTRIRE","UNKNOWN","nutrire.com","","52","53"
"cmtlyikj7063aqf5k8tvb7mww","NYX Professional Makeup","NYX_PROFESSIONAL_MAKEUP","UNKNOWN","nyxcosmetics.com","L'Oreal","21","23"
"cmtlyjm8j08dsqf5k7jsr5r1u","Oak Essentials","OAK_ESSENTIALS","UNKNOWN","oakessentials.com","","34","35"
"cmtlyeryi003bqf5kqj3pve3b","OBI OBI","OBI_OBI","UNKNOWN","obi-obi.com","","1","1"
"cmtkdvx7q1slqnf2b1yd4d54w","OCARAT","OCARAT","UNKNOWN","ocarat.com","","3","3"
"cmtkdw20c1tz5nf2bn3qj97qi","ODACE","ODACE","UNKNOWN","","","0","1"
"cmtkdvzeg1t7dnf2bi47pw33b","ODAEL","ODAEL","UNKNOWN","","","2","2"
"cmtpz40kp04av3ncqes6do3vb","Odaje (ex M. Moustache)","ODAJE_EX_M_MOUSTACHE","UNKNOWN","odaje.com","","5","5"
"cmtpz426o04bk3ncq09ordman","Oden","ODEN","UNKNOWN","oden.fr","","1","1"
"cmtkdvv941rzynf2b2y3wk2vf","OFFICINE GÉNÉRALE","OFFICINE_GENERALE","UNKNOWN","","","0","0"
"cmtk48gjk1cu9ny2b980gxybv","Officine Universelle Buly","OFFICINE_UNIVERSELLE_BULY","UNKNOWN","buly1803.com","LVMH","13","13"
"cmtlyikz3065nqf5k4rcrf5wk","ōhme","OHME","UNKNOWN","ohme.shop","","0","0"
"cmtk1x9j900v9nv2bsq7qg8m1","Oh My Cream","OH_MY_CREAM","UNKNOWN","ohmycream.com","","28","30"
"cmtlygxjg02o6qf5kja4crsw6","Oh Polly","OH_POLLY","UNKNOWN","ohpolly.com","","13","13"
"cmtkdvuki1rq7nf2bru0k9oqb","ŌKAN STUDIO","OKAN_STUDIO","UNKNOWN","","","0","0"
"cmtp1vibn01wzqq4z0wazg4jb","OLAPLEX","OLAPLEX","UNKNOWN","olaplex.com","","11","11"
"cmtpj2gae146jpf5la2b9h93r","Omega","OMEGA","UNKNOWN","omegawatches.com","","37","41"
"cmtlyg4mv01jmqf5k0gysyucu","ONE","ONE","UNKNOWN","one.com","","8","8"
"cmtne0bra03erqq4z1zo8emif","ONIVERSE","ONIVERSE","UNKNOWN","oniverse.it","","143","144"
"cmtkdvucs1rn0nf2bc64zqrgw","ONLY STORES FRANCE","ONLY_STORES","UNKNOWN","","","0","1"
"cmtkdvyl11t2fnf2bhs0ofndn","OPALITE MUSIC","OPALITE_MUSIC","UNKNOWN","","","0","1"
"cmtpgj89w3dxpqq4z58l2gs53","OPTIC 2000","OPTIC_2000","UNKNOWN","optic2000.com","","9","9"
"cmtlyjc0d0815qf5ky4dnb0wa","Orchestra","ORCHESTRA","UNKNOWN","orchestra.com","","30","31"
"cmtpu17sq09isl35mpcwd0cgz","Orlando Bathing Suit","ORLANDO_BATHING_SUIT","UNKNOWN","orlandobathingsuit.com","","43","44"
"cmtlyknr70al8qf5k07aj5ajd","Orlando Bathing Suit, LLC","ORLANDO_BATHING_SUIT_LLC","UNKNOWN","orlandobathingsuit.com","","0","4"
"cmtlyhpeq03prqf5kxox4zbik","Orlebar Brown","ORLEBAR_BROWN","UNKNOWN","orlebarbrown.com","","15","15"
"cmtlyes66003gqf5k68lt8kx7","ORTOVOX","ORTOVOX","UNKNOWN","ortovox.com","","1","1"
"cmtlyg8ly01kfqf5kfrj65rrx","OSKA","OSKA","UNKNOWN","oska.com","","7","7"
"cmtp20kiw06hsqq4zgn49j8dh","Ounass","OUNASS","UNKNOWN","ounass.com","","26","26"
"cmtkdvxx41sufnf2b1rgv1kd1","PACO RABANNE MODE","PACO_RABANNE_MODE","UNKNOWN","","","2","3"
"cmtkdvul11rqfnf2bhcu5g9al","PAIN DE SUCRE","PAIN_DE_SUCRE","UNKNOWN","","","0","0"
"cmtkdvv0b1rwunf2buofei3le","PALMER INTERNATIONAL","PALMER_INTERNATIONAL","UNKNOWN","","","0","1"
"cmtjwf6ge08pfo72b7oqm8q3c","Pandora","PANDORA","UNKNOWN","pandoragroup.com","","2101","2101"
"cmtm7vjr713g7pv5ji8tuynax","Panerai","PANERAI","UNKNOWN","panerai.com","Richemont","23","23"
"cmtpz4kkd04j13ncq79vbs3pb","Panier Des Sens","PANIER_DES_SENS","UNKNOWN","panierdessens.com","","6","6"
"cmtlygckc01t0qf5kq0ynelae","Parachute","PARACHUTE","UNKNOWN","parachutehome.com","","8","8"
"cmtke435r03yilp2bboffufjb","PARADE","PARADE","UNKNOWN","parade-protection.com","Groupe Eram","2","2"
"cmtkdw0f81tidnf2b7vv03ul0","PARAMOUR","PARAMOUR","UNKNOWN","paramour.fr","","1","1"
"cmtlyesg1003lqf5kpsykrexc","Parco","PARCO","UNKNOWN","","","1","1"
"cmtk3fqsl0q3vny2brbrpo8tx","Parfums Chanel","PARFUMS_CHANEL","UNKNOWN","chanel.com","","0","17"
"cmtk48ead1bvtny2br5o6wk5j","Parfums Christian Dior","PARFUMS_DIOR","UNKNOWN","dior.com","LVMH","257","268"
"cmtk49u951oakny2b2fr859g1","Parfums Givenchy","PARFUMS_GIVENCHY","UNKNOWN","parfumsgivenchy.com","LVMH","8","8"
"cmtk1x5m100ignv2bspx16mz2","Passage du Desir","PASSAGE_DU_DESIR","UNKNOWN","passagedudesir.com","","14","14"
"cmtk1x78x00m0nv2bfhsot1ji","Patek Philippe","PATEK_PHILIPPE","UNKNOWN","patek.com","","19","19"
"cmtpz4mag04jv3ncq17psklkf","PATTERN","PATTERN","UNKNOWN","","","1","1"
"cmtkdvvre1s6qnf2brz4pdh60","PAUL & JOE","PAUL_AND_JOE","UNKNOWN","","","0","0"
"cmtk1wu370006nv2bypaqmugs","PAYOT","PAYOT","UNKNOWN","payot.com","","1","1"
"cmtlyiyg0070yqf5k4jkqsmce","Peacocks","PEACOCKS","UNKNOWN","peacocks.co.uk","","25","25"
"cmtlygmu702bkqf5kzswd8475","Peak Performance","PEAK_PERFORMANCE","UNKNOWN","peakperformance.com","","11","11"
"cmtlyhmoj03ewqf5k2551tht7","Pegador","PEGADOR","UNKNOWN","pegador.com","","16","16"
"cmtlylkod0crwqf5k1rxzc94t","Peloton","PELOTON","UNKNOWN","onepeloton.com","","0","0"
"cmtm7dvh50vl7pv5jsetivsoz","Penningtons","PENNINGTONS","UNKNOWN","penningtons.com","","334","359"
"cmtlyllrd0cxpqf5krbxzkjko","Pepco","PEPCO","UNKNOWN","pepco.pl","","55","55"
"cmtkdvyol1t39nf2bydq6zztr","PERCASSI","PERCASSI","UNKNOWN","percassi.com","","8","14"
"cmtk48i0l1di2ny2b5nkl6pdu","Perfumes Loewe","PERFUMES_LOEWE","UNKNOWN","loewe.com","LVMH","11","11"
"cmtkdw04c1tfcnf2bhdjdv9g7","PERRIER COMMUNICATION","PERRIER_COMMUNICATION","UNKNOWN","perriercommunication.com","","1","1"
"cmtkdvut11rtxnf2bbx2stelb","PERSONAL SELLER PARIS","PERSONAL_SELLER_PARIS","UNKNOWN","","","0","0"
"cmtk1xrp9020anv2bx7tlltw0","Petit Bateau","PETIT_BATEAU","UNKNOWN","petit-bateau.com","","49","58"
"cmtpz4mtc04k33ncqb7uj4uzs","PETIT PICOTIN","PETIT_PICOTIN","UNKNOWN","petitpicotin.com","","1","1"
"cmtlyf0g1009oqf5k9dm76ojx","Petrol Industries","PETROL_INDUSTRIES","UNKNOWN","petrolindustries.com","","2","2"
"cmtkdvvps1s62nf2bsgeq4q8i","PHILIPPE MODEL","PHILIPPE_MODEL","UNKNOWN","","","0","0"
"cmtke4lpz05a4lp2bdckzf8oe","Philosophy","PHILOSOPHY","UNKNOWN","","Coty","0","0"
"cmtm7vjwi13ijpv5jzwlbc7k8","Piaget","PIAGET","UNKNOWN","piaget.com","Richemont","24","24"
"cmtkdvukc1rq3nf2b2xq90dvh","PIAPARIS","PIAPARIS","UNKNOWN","","","0","1"
"cmtlyfsyi010sqf5kw0w3wr96","PICARD","PICARD","UNKNOWN","","","4","5"
"cmtlyfyn6018yqf5kzdk3yvi7","Pied de Biche","PIED_DE_BICHE","UNKNOWN","pieddebiche-paris.com","","7","7"
"cmtn5ohf00ryrqq5l7babv4xg","Pierre Fabre","PIERRE_FABRE","UNKNOWN","pierre-fabre.com","Pierre Fabre","251","258"
"cmtpkwyaf59j6pf5ljou0p1ha","PIMKIE","PIMKIE","UNKNOWN","pimkie.com","","4","4"
"cmtlyf0nw009xqf5koft1d168","Piña","PINA","UNKNOWN","","","2","2"
"cmtkdvxhm1spenf2bhopz9nlc","PLAQ","PLAQ","UNKNOWN","","","0","0"
"cmtlyi4aw04tsqf5k50qupsf6","Plume Impression","PLUME_IMPRESSION","UNKNOWN","plumeimpression.com","","19","19"
"cmtpz4oci04kn3ncq1biagbnv","PM Studio Paris","PM_STUDIO_PARIS","UNKNOWN","","","6","6"
"cmtnac11o2se4qq5l80cz19jg","POINT PLUME","POINT_PLUME","UNKNOWN","pointplume.com","","0","1"
"cmtlyesum003uqf5ksjtz26r5","Point Zero","POINT_ZERO","UNKNOWN","pointzero.ca","","1","1"
"cmtpw96kt4k50l35m5ickofp2","POIRAY","POIRAY","UNKNOWN","poiray.com","","2","2"
"cmtkdvxip1spqnf2bzqsn7awe","POIRAY INTERNATIONAL","POIRAY_INTERNATIONAL","UNKNOWN","poiray.com","","0","1"
"cmtk01dhf0000kc47k44sukf3","Polène","POLENE","UNKNOWN","polene-paris.com","","83","85"
"cmtpukulu299jl35m7o9uu7n5","Pomellato","POMELLATO","UNKNOWN","pomellato.com","Kering","30","30"
"cmtkdvyfy1t0snf2bgtnt9x0y","POSTURE FASHION AGENCY","POSTURE_FASHION_AGENCY","UNKNOWN","","","2","2"
"cmtp8686e3rh3qq4z7tykspax","PRADA","PRADA","UNKNOWN","pradagroup.com","","2","2"
"cmtkevx0q0f94p22bzj7l1pu5","Prada Beauty","PRADA_BEAUTY","UNKNOWN","","L'Oreal","0","0"
"cmtn5dgoo0b8pqq5lh5676e8v","Prada Group","PRADA_GROUP","UNKNOWN","pradagroup.com","","149","205"
"cmtkdvvxk1s8znf2bxnfuzkgb","PRAGMA","PRAGMA","UNKNOWN","","","0","0"
"cmtp868u13rmbqq4ztjczy5br","PR CONSULTING PARIS","PR_CONSULTING_PARIS","UNKNOWN","","","1","1"
"cmtn76cbr1guhqq5lw7243y4e","Primark","PRIMARK","UNKNOWN","primark.com","","966","1069"
"cmtkdw36f1udznf2b2l37ywkp","PRINCESSE TAM TAM","PRINCESSE_TAM_TAM","UNKNOWN","","","0","1"
"cmtkdvvqa1s6anf2bc4v3e8e5","Printemps","PRINTEMPS","UNKNOWN","printemps.com","Groupe Printemps","120","127"
"cmtlyfovc00upqf5kk8ad45wj","Printful","PRINTFUL","UNKNOWN","printful.com","","7","7"
"cmtk1x8xt00t5nv2bhhenw4ml","Prisma Media","PRISMA_MEDIA","UNKNOWN","prismamedia.com","Vivendi","20","21"
"cmtlyjzjm09f9qf5kabmg43a6","Profil Optik","PROFIL_OPTIK","UNKNOWN","profiloptik.dk","","38","40"
"cmtlyg8tw01l8qf5kpfwyil5w","Profuomo","PROFUOMO","UNKNOWN","profuomo.com","","7","7"
"cmtkdvw4j1sannf2bmoef4bim","PROJECT X PARIS","PROJECT_X_PARIS","UNKNOWN","","","0","0"
"cmtk1x1ns0072nv2bytyhwuta","Promod","PROMOD","UNKNOWN","promod.com","","19","24"
"cmtpkx0bb59q9pf5le0vx07cg","PROMOD - MAGASIN","PROMOD_MAGASIN","UNKNOWN","promod.fr","","2","2"
"cmtlyj52707cbqf5kakmthuio","Pronovias","PRONOVIAS","UNKNOWN","pronovias.com","","35","35"
"cmtpz4q2i04lh3ncqifzc5flc","Prose","PROSE","UNKNOWN","prose.com","","4","4"
"cmtkdvztw1tc8nf2bvomrp7jo","PROTOTEXTILE","PROTOTEXTILE","UNKNOWN","","","2","2"
"cmtlygsbd02dkqf5kpbjp81jd","Psycho Bunny","PSYCHO_BUNNY","UNKNOWN","psychobunny.com","","12","15"
"cmtrspzwb1qfppg5mua9gjght","PT Nike Indonesia","PT_NIKE_INDONESIA","UNKNOWN","","","6","6"
"cmtlyfp3k00v6qf5k912us8y2","Public, plateforme d’investissement","PUBLIC_OUT_OF_SECTOR","OTHER","","","0","4"
"cmtlyh20a032mqf5kbcvcruas","Puig","PUIG","UNKNOWN","puig.com","Puig","13","13"
"cmtp523242d01qq4zp8s1kid6","Purdey","PURDEY","UNKNOWN","purdey.com","Richemont","6","6"
"cmtpjsp7t2oscpf5llnw44g9z","PVH","PVH","UNKNOWN","pvh.com","PVH","1397","1397"
"cmtpukwfg29u7l35mwnpobyd8","Qeelin","QEELIN","UNKNOWN","qeelin.com","Kering","11","11"
"cmtlyprc70lgmqf5kya1nsksa","Quince","QUINCE","UNKNOWN","quince.com","","132","141"
"cmtke8b8q0bqdlp2b0b11m6lb","Rabanne","RABANNE","UNKNOWN","","Puig","0","0"
"cmtpj2gqp14ctpf5lugexsrp6","Rado","RADO","UNKNOWN","rado.com","","5","5"
"cmtkdw3m71uj9nf2b767u7mkh","RAG & BONE","RAG_AND_BONE","UNKNOWN","","","0","0"
"cmtkdvy3z1swwnf2bo3y8vb22","Ralph Lauren","RALPH_LAUREN","UNKNOWN","ralphlauren.com","","1105","1125"
"cmtlyetic003zqf5k3il85yi5","RealSelf","REALSELF","UNKNOWN","realself.com","","2","2"
"cmtptzwdo03ool35mkl7saijw","Reb","REB","UNKNOWN","","","2","2"
"cmtp1z8q2042iqq4zlj578r07","Rebag","REBAG","UNKNOWN","rebag.com","","15","15"
"cmtkdw1xt1ty6nf2b4dyn4u5k","RECIFE PARIS","RECIFE_PARIS","UNKNOWN","","","0","2"
"cmtrup2zo4n0xpg5m00e2d0s0","REDLINE","REDLINE","UNKNOWN","","","2","2"
"cmtlyq4jc0m9xqf5k4ysl9hwg","Reformation","REFORMATION","UNKNOWN","thereformation.com","","145","154"
"cmtkdvxaf1smunf2b1fvvu80k","REINER","REINER","UNKNOWN","","","0","0"
"cmtpj2gt814dspf5l816akcde","Renata","RENATA","UNKNOWN","renata.com","","5","5"
"cmtkdvuig1rp7nf2bffwmb758","REPETTO","REPETTO","UNKNOWN","repetto.com","","6","7"
"cmtk496f61jalny2bwhwhnnrw","Repossi","REPOSSI","UNKNOWN","repossi.com","LVMH","6","6"
"cmtk1xadl00xcnv2bvoxue0t9","Respire","RESPIRE","UNKNOWN","respire.co","","15","16"
"cmtpukvza29pal35m5874cfy1","Richard Ginori","RICHARD_GINORI","UNKNOWN","ginori1735.com","","16","16"
"cmtn69siz11vgqq5lojru10az","Richemont","RICHEMONT","UNKNOWN","richemont.com","Richemont","816","830"
"cmtm7vjrj13gbpv5jr39bo99f","Richemont Logo","RICHEMONT_LOGO","UNKNOWN","","","0","4"
"cmtk1zfg905uanv2bia5cvq2s","Rimmel","RIMMEL","UNKNOWN","","Coty","0","0"
"cmtk48hzp1dhmny2bo7vhzeof","Rimowa","RIMOWA","UNKNOWN","rimowa.com","LVMH","94","96"
"cmtp8696z3rquqq4zlhwfc365","RIM PARFUM","RIM_PARFUM","UNKNOWN","","","6","6"
"cmtpjk6s927a5pf5la87dwntz","Rituals","RITUALS","UNKNOWN","rituals.com","","1199","1199"
"cmtt3jqm9000a3nx9yknve29r","RIU Paris","RIU_PARIS","MAISON","riuparis.fr","Armand Thiery","15","15"
"cmtkdvxpz1srwnf2be10ot3rk","RIVECOUR","RIVECOUR","UNKNOWN","","","0","0"
"cmtkdvzqj1taznf2blun1ebp0","RIVER WOODS","RIVER_WOODS","UNKNOWN","riverwoods.net","","0","1"
"cmtpiwnq30btbpf5lm3qhojej","Rivoli Group","RIVOLI_GROUP","UNKNOWN","rivoligroup.com","","47","47"
"cmtm7vjsd13gjpv5joc783er9","Roger Dubuis","ROGER_DUBUIS","UNKNOWN","rogerdubuis.com","Richemont","7","9"
"cmtpj0vom0xiepf5lq0cvy73h","Rolex","ROLEX","UNKNOWN","rolex.com","","213","213"
"cmtkdvykk1t27nf2bys4t6v2k","ROOM SERVICE","ROOM_SERVICE","UNKNOWN","","","0","0"
"cmtpz4zrx04p13ncq398dovwb","Rosae Paris","ROSAE_PARIS","UNKNOWN","rosaeparis.com","","1","1"
"cmtnac1oo2sl5qq5lp9q1h0mz","ROSEANNA","ROSEANNA","UNKNOWN","roseanna.fr","","0","1"
"cmtk49msx1ms1ny2bkeriur6w","Rossimoda","ROSSIMODA","UNKNOWN","rossimoda.com","LVMH","3","3"
"cmtlyft5r011dqf5kp2i1ey6x","ROTATE","ROTATE","UNKNOWN","rotatebirgerchristensen.com","","5","5"
"cmtkdvuoc1rrpnf2b0f8dunsp","ROUJE","ROUJE","UNKNOWN","","","0","0"
"cmtlyf0va00a6qf5ktzqtuofo","route one skin","ROUTE_ONE_SKIN","UNKNOWN","routeoneskin.com","","2","2"
"cmtpj2ix0154lpf5lvxbmvebf","Rubattel et Weyermann","RUBATTEL_ET_WEYERMANN","UNKNOWN","swatchgroup.com","","4","4"
"cmtlyf15d00afqf5kkmggppyy","Sabon","SABON","UNKNOWN","sabon.fr","Groupe Rocher","2","2"
"cmtlyett00044qf5kvrvom4yi","Sacoor Brothers","SACOOR_BROTHERS","UNKNOWN","sacoorbrothers.com","","1","1"
"cmtpz4zwp04p63ncqjiz7v7vs","SAFE HARBOR","SAFE_HARBOR","UNKNOWN","","","4","4"
"cmtlyf1fg00aoqf5kzaxhccvm","Saffron","SAFFRON","UNKNOWN","","","2","2"
"cmtpukum3299ml35mw6vwiqno","Saint Laurent","SAINT_LAURENT","UNKNOWN","ysl.com","Kering","215","215"
"cmtpuc6031nlel35mf3c1vtkn","SAKS","SAKS","UNKNOWN","saks.com","","776","785"
"cmtp40a0d1njbqq4zox97m6qz","SAKS & CO LLC","SAKS_AND_CO_LLC","UNKNOWN","saksfifthavenue.com","","0","0"
"cmtpuc6a21notl35m4yqt2lbd","SAKS COM","SAKS_COM","UNKNOWN","saks.com","","1","1"
"cmtp40a9f1nnvqq4zl66v3skj","SAKS COM LLC","SAKS_COM_LLC","UNKNOWN","","","0","0"
"cmtp40fms1pr7qq4zp29qlmwk","Saks Fifth Avenue","SAKS_FIFTH_AVENUE","UNKNOWN","saksfifthavenue.com","","1","1"
"cmtk1zlfk066xnv2bvxr547jp","Sally Hansen","SALLY_HANSEN","UNKNOWN","","Coty","0","0"
"cmtlyn3er0g8jqf5k5deva229","Salomon","SALOMON","UNKNOWN","salomon.com","","76","87"
"cmtlyfaei00hnqf5kon4uijpz","Saltrock","SALTROCK","UNKNOWN","saltrock.com","","3","5"
"cmtkdvuci1rmwnf2bcm602sh6","SAMAYA","SAMAYA","UNKNOWN","","","0","4"
"cmtrse7qp09ndpg5m6oxw0fg9","SAM BRUNELLO CUCINELLI MONACO","SAM_BRUNELLO_CUCINELLI_MONACO","UNKNOWN","","","3","3"
"cmtkdw00e1te4nf2bfthmmfoh","SAMSOE SAMSOE","SAMSOE_SAMSOE","UNKNOWN","samsoe.com","","1","1"
"cmtlyeu1c0049qf5k3yl177sy","Samson","SAMSON","UNKNOWN","","","1","1"
"cmtk29nb80m1dnv2bg5xl385h","Sandro","SANDRO","MAISON","sandro-paris.com","SMCP","135","147"
"cmtm7udvv11bjpv5jpfcafu5v","Sarenza","SARENZA","UNKNOWN","sarenza.com","Groupe Beaumanoir","5","5"
"cmtm7ud6s1130pv5jovfzvdq6","Sarenza Studio","SARENZA_STUDIO","UNKNOWN","sarenza.com","","2","2"
"cmtkdw0b51tgvnf2ba1ilmb9j","SAS LA RUCHE SKINCARE","LA_RUCHE_SKINCARE","UNKNOWN","","","1","1"
"cmtlq3u3c1lvnpg2bs3iku811","SCARLETTE ATELIERS","SCARLETTE_ATELIERS","UNKNOWN","","","0","1"
"cmtkdw1e11tswnf2b6fd0b63d","SCRUNCHIE IS BACK","SCRUNCHIE_IS_BACK","UNKNOWN","","","0","0"
"cmtkdvunv1rrinf2bgoj9qxls","SEBAGO","SEBAGO","UNKNOWN","","","0","0"
"cmtlyfamo00i0qf5k0684zvii","Seer, protéomique et biotechnologies","SEER_OUT_OF_SECTOR","OTHER","","","0","3"
"cmto8w8vd2xrsqq4ztjyb9i24","SEKI ARTISANAL","SEKI_ARTISANAL","UNKNOWN","sekiartisanal.com","","0","1"
"cmtpiwcqo0apdpf5l5u32983f","Selfridges","SELFRIDGES","UNKNOWN","selfridges.com","","69","74"
"cmtk48dz71brqny2bsyv4ml8m","Sephora","SEPHORA","UNKNOWN","sephora.com","LVMH","2329","2518"
"cmtlyftfv011yqf5kftnj8gca","SEP, ingénierie logicielle","SEP_OUT_OF_SECTOR","OTHER","","","0","5"
"cmtp868pp3rl6qq4zejl3mpkw","SEPTIÈME LARGEUR CHAUSSEUR","SEPTIEME_LARGEUR_CHAUSSEUR","UNKNOWN","septiemelargeur.fr","","1","1"
"cmtjwf6tz0a8dld2bumichh9u","Sessùn","SESSUN","UNKNOWN","sessun.com","","38","39"
"cmtkdvw5m1sb2nf2bvkqxcjar","Sézane","SEZANE","UNKNOWN","sezane.com","","118","119"
"cmtlyi4ql04vtqf5kkb4u1z5g","SHEIN","SHEIN","UNKNOWN","shein.com","","19","19"
"cmtlygiu40234qf5k9awmfhj2","Shinola","SHINOLA","UNKNOWN","shinola.com","","9","9"
"cmtpkwydu59jupf5lu9u2aoxk","SHISEIDO","SHISEIDO","UNKNOWN","shiseido.com","Shiseido Group","3","3"
"cmtpkwywl59llpf5lk66a4sjp","SHOWROOM GROUP","SHOWROOM_GROUP","UNKNOWN","","","5","5"
